customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,Stock,delivery_days,month,age group
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1746,109,1,109,Shirt,Mandarin Collar,XL,orange,59,10,2021-02-01,Senior
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1747,91,1,91,Shirt,Linen,M,orange,42,10,2021-02-01,Senior
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1748,98,3,294,Jacket,Leather,XS,indigo,78,10,2021-02-01,Senior
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1749,97,1,97,Trousers,Slim-Fit,S,violet,46,10,2021-02-01,Senior
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1750,119,2,238,Shirt,Casual Slim Fit,XL,blue,68,10,2021-02-01,Senior
Chan Duchesne,Male,79,Walterland,New South Wales,2021-02-26,2021-03-08,1751,119,3,357,Jacket,Trench Coat,L,yellow,77,10,2021-02-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3948,98,1,98,Shirt,Camp Collared,XL,orange,48,5,2021-10-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3949,98,2,196,Jacket,Leather,L,red,76,5,2021-10-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3950,96,3,288,Shirt,Oxford Cloth,L,green,52,5,2021-10-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3951,117,2,234,Jacket,Shearling,XS,indigo,68,5,2021-10-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3952,102,1,102,Jacket,Windbreaker,XS,red,79,5,2021-10-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-10-08,2021-10-13,3953,99,3,297,Trousers,High-Waisted,M,orange,69,5,2021-10-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,677,109,2,218,Jacket,Peacoat,XS,orange,78,3,2021-02-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,678,118,2,236,Shirt,Flannel,XL,blue,61,3,2021-02-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,679,93,1,93,Trousers,Joggers,L,violet,60,3,2021-02-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,680,119,1,119,Shirt,Casual Slim Fit,M,red,67,3,2021-02-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,681,102,3,306,Trousers,Cargo Pants,L,red,61,3,2021-02-01,Senior
Tucky Kitchaside,Female,57,East Zacharystad,Queensland,2021-02-08,2021-02-11,682,117,1,117,Jacket,Shearling,M,violet,74,3,2021-02-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-04-20,2021-05-03,4454,119,2,238,Shirt,Casual Slim Fit,XS,yellow,63,13,2021-04-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4799,91,1,91,Jacket,Pullover,M,violet,78,26,2021-06-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4800,102,2,204,Jacket,Windbreaker,L,blue,41,26,2021-06-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4801,119,3,357,Jacket,Trench Coat,M,orange,43,26,2021-06-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4802,105,1,105,Shirt,Cuban Collar,L,blue,65,26,2021-06-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4803,102,3,306,Jacket,Windbreaker,L,red,40,26,2021-06-01,Senior
Merrill Care,Bigender,57,Port Rosemouth,Queensland,2021-06-18,2021-07-14,4804,105,3,315,Shirt,Cuban Collar,L,yellow,77,26,2021-06-01,Senior
Lucias Forsythe,Bigender,40,West Kiara,Tasmania,2021-04-14,2021-05-08,1607,96,1,96,Shirt,Oxford Cloth,L,orange,48,24,2021-04-01,Middle Aged
Lucias Forsythe,Bigender,40,West Kiara,Tasmania,2021-04-14,2021-05-08,1608,93,3,279,Trousers,Joggers,XL,green,56,24,2021-04-01,Middle Aged
Lucias Forsythe,Bigender,40,West Kiara,Tasmania,2021-04-14,2021-05-08,1609,102,1,102,Trousers,Cargo Pants,XS,indigo,51,24,2021-04-01,Middle Aged
Eloise Ondrusek,Polygender,43,South Codyhaven,Tasmania,2021-10-11,2021-11-03,3954,106,2,212,Trousers,Wool,S,indigo,45,23,2021-10-01,Middle Aged
Eloise Ondrusek,Polygender,43,South Codyhaven,Tasmania,2021-10-11,2021-11-03,3955,117,2,234,Jacket,Shearling,L,orange,58,23,2021-10-01,Middle Aged
Eloise Ondrusek,Polygender,43,South Codyhaven,Tasmania,2021-10-11,2021-11-03,3956,96,1,96,Trousers,Drawstring,S,blue,48,23,2021-10-01,Middle Aged
Eloise Ondrusek,Polygender,43,South Codyhaven,Tasmania,2021-10-11,2021-11-03,3957,97,2,194,Trousers,Slim-Fit,M,indigo,67,23,2021-10-01,Middle Aged
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3958,90,3,270,Trousers,Relaxed Leg,S,orange,47,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3959,119,3,357,Jacket,Trench Coat,M,indigo,42,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3960,94,1,94,Trousers,Cords,M,red,68,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3961,119,2,238,Jacket,Trench Coat,L,green,73,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3962,105,3,315,Trousers,Pleated,L,indigo,73,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3963,105,2,210,Shirt,Cuban Collar,L,yellow,77,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3964,98,2,196,Shirt,Camp Collared,XL,yellow,44,11,2021-05-01,Senior
Trenton Lydiard,Genderfluid,70,West Isabelton,Queensland,2021-05-16,2021-05-27,3965,106,3,318,Trousers,Wool,L,violet,61,11,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3966,106,3,318,Shirt,Chambray,M,green,56,16,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3967,93,2,186,Jacket,Coach,XS,violet,58,16,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3968,94,1,94,Shirt,Henley,XS,violet,50,16,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3969,99,3,297,Trousers,High-Waisted,L,violet,68,16,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3970,105,1,105,Trousers,Pleated,L,yellow,62,16,2021-05-01,Senior
Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3971,119,1,119,Jacket,Trench Coat,XL,orange,71,16,2021-05-01,Senior
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,955,93,3,279,Trousers,Joggers,L,red,63,25,2021-10-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,956,97,2,194,Trousers,Slim-Fit,L,red,80,25,2021-10-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,957,102,1,102,Trousers,Cargo Pants,M,orange,51,25,2021-10-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,958,109,1,109,Jacket,Peacoat,XS,green,61,25,2021-10-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,959,106,3,318,Shirt,Chambray,XL,indigo,61,25,2021-10-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-10-22,2021-11-16,960,105,2,210,Shirt,Cuban Collar,S,indigo,41,25,2021-10-01,Middle Aged
Lenna Beau,Genderqueer,36,Port Lillianside,South Australia,2021-08-22,2021-09-16,1554,102,1,102,Trousers,Cargo Pants,M,violet,58,25,2021-08-01,Middle Aged
Lenna Beau,Genderqueer,36,Port Lillianside,South Australia,2021-08-22,2021-09-16,1555,105,1,105,Trousers,Pleated,M,yellow,54,25,2021-08-01,Middle Aged
Lenna Beau,Genderqueer,36,Port Lillianside,South Australia,2021-08-22,2021-09-16,1556,99,1,99,Trousers,High-Waisted,XS,orange,55,25,2021-08-01,Middle Aged
Lenna Beau,Genderqueer,36,Port Lillianside,South Australia,2021-08-22,2021-09-16,1557,91,3,273,Shirt,Linen,M,blue,58,25,2021-08-01,Middle Aged
Lenna Beau,Genderqueer,36,Port Lillianside,South Australia,2021-08-22,2021-09-16,1558,119,1,119,Shirt,Casual Slim Fit,XS,red,49,25,2021-08-01,Middle Aged
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3988,97,1,97,Trousers,Slim-Fit,M,indigo,67,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3989,98,2,196,Shirt,Camp Collared,XL,violet,40,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3990,100,3,300,Jacket,Bomber,M,blue,44,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3991,95,2,190,Shirt,Polo,M,red,70,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3992,119,3,357,Jacket,Trench Coat,XL,blue,69,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3993,118,2,236,Jacket,Puffer,XS,green,41,20,2021-04-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-04-18,2021-05-08,3994,96,2,192,Trousers,Drawstring,M,yellow,55,20,2021-04-01,Senior
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1024,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,8,2021-05-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1025,107,2,214,Jacket,Denim,XS,yellow,52,8,2021-05-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1026,91,3,273,Shirt,Linen,M,yellow,59,8,2021-05-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1027,102,1,102,Jacket,Windbreaker,XL,indigo,60,8,2021-05-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1028,100,3,300,Jacket,Bomber,L,yellow,54,8,2021-05-01,Middle Aged
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,668,96,3,288,Shirt,Oxford Cloth,L,orange,48,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,669,113,2,226,Trousers,Chinos,L,red,44,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,670,92,3,276,Shirt,Denim,S,indigo,69,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,671,100,3,300,Jacket,Bomber,XS,green,48,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,672,119,3,357,Jacket,Trench Coat,M,green,67,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,673,112,3,336,Trousers,Tracksuit Bottoms,M,yellow,80,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,674,119,1,119,Jacket,Trench Coat,M,yellow,54,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,675,96,3,288,Trousers,Drawstring,M,blue,41,27,2021-06-01,Senior
Cassaundra Sliman,Agender,71,Lake Mollyburgh,New South Wales,2021-06-15,2021-07-12,676,93,3,279,Jacket,Coach,XS,red,71,27,2021-06-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-02-17,2021-02-18,4603,102,2,204,Jacket,Windbreaker,XL,red,48,1,2021-02-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-02-17,2021-02-18,4604,93,2,186,Trousers,Joggers,XS,violet,50,1,2021-02-01,Senior
Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,2021-02-17,2021-02-18,4605,100,3,300,Jacket,Bomber,L,yellow,54,1,2021-02-01,Senior
Salomo Shuttell,Bigender,64,North Stephanie,South Australia,2021-07-31,2021-08-06,3997,94,2,188,Shirt,Henley,M,yellow,71,6,2021-07-01,Senior
Salomo Shuttell,Bigender,64,North Stephanie,South Australia,2021-07-31,2021-08-06,3998,107,1,107,Jacket,Denim,M,green,79,6,2021-07-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1152,90,3,270,Trousers,Relaxed Leg,XL,orange,80,10,2021-03-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1153,94,2,188,Trousers,Cords,L,orange,74,10,2021-03-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1154,118,3,354,Shirt,Flannel,S,violet,70,10,2021-03-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1155,105,3,315,Shirt,Cuban Collar,L,violet,78,10,2021-03-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1156,98,2,196,Shirt,Camp Collared,XL,red,79,10,2021-03-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-03-17,2021-03-27,1157,109,1,109,Shirt,Mandarin Collar,XS,indigo,80,10,2021-03-01,Senior
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1717,105,3,315,Shirt,Cuban Collar,XL,violet,44,16,2021-02-01,Young
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1718,119,3,357,Shirt,Casual Slim Fit,XS,red,49,16,2021-02-01,Young
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1719,106,1,106,Trousers,Wool,M,green,41,16,2021-02-01,Young
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1720,109,1,109,Shirt,Mandarin Collar,S,blue,44,16,2021-02-01,Young
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1721,102,2,204,Jacket,Windbreaker,S,yellow,66,16,2021-02-01,Young
Vladimir Jandourek,Non-binary,26,New Jackson,South Australia,2021-02-14,2021-03-02,1722,105,1,105,Shirt,Cuban Collar,L,indigo,65,16,2021-02-01,Young
Judith Plimmer,Male,46,Thomaschester,Tasmania,2021-03-17,2021-04-01,4006,97,2,194,Trousers,Slim-Fit,XL,violet,48,15,2021-03-01,Middle Aged
Judith Plimmer,Male,46,Thomaschester,Tasmania,2021-03-17,2021-04-01,4007,100,2,200,Jacket,Bomber,XS,red,76,15,2021-03-01,Middle Aged
Judith Plimmer,Male,46,Thomaschester,Tasmania,2021-03-17,2021-04-01,4008,113,1,113,Jacket,Parka,S,blue,72,15,2021-03-01,Middle Aged
Judith Plimmer,Male,46,Thomaschester,Tasmania,2021-03-17,2021-04-01,4009,96,2,192,Trousers,Drawstring,S,orange,58,15,2021-03-01,Middle Aged
Judith Plimmer,Male,46,Thomaschester,Tasmania,2021-03-17,2021-04-01,4010,91,2,182,Jacket,Pullover,S,blue,73,15,2021-03-01,Middle Aged
Leeann Gowdie,Agender,52,Callumborough,Queensland,2021-09-12,2021-09-20,1545,93,3,279,Trousers,Joggers,XL,indigo,66,8,2021-09-01,Middle Aged
Leeann Gowdie,Agender,52,Callumborough,Queensland,2021-09-12,2021-09-20,1546,91,1,91,Shirt,Linen,XS,violet,56,8,2021-09-01,Middle Aged
Leeann Gowdie,Agender,52,Callumborough,Queensland,2021-09-12,2021-09-20,1547,93,2,186,Trousers,Joggers,S,blue,50,8,2021-09-01,Middle Aged
Leeann Gowdie,Agender,52,Callumborough,Queensland,2021-09-12,2021-09-20,1548,118,3,354,Shirt,Flannel,L,violet,76,8,2021-09-01,Middle Aged
Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2087,107,1,107,Jacket,Denim,S,blue,56,25,2021-02-01,Senior
Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2088,92,3,276,Shirt,Denim,XL,red,63,25,2021-02-01,Senior
Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2089,95,2,190,Shirt,Polo,L,orange,63,25,2021-02-01,Senior
Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2090,97,3,291,Trousers,Slim-Fit,XS,green,74,25,2021-02-01,Senior
Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2091,100,3,300,Jacket,Bomber,XL,green,79,25,2021-02-01,Senior
Beckie Nasey,Genderfluid,61,Evastad,South Australia,2021-03-11,2021-04-04,4011,109,3,327,Shirt,Mandarin Collar,S,green,74,24,2021-03-01,Senior
Beckie Nasey,Genderfluid,61,Evastad,South Australia,2021-03-11,2021-04-04,4012,105,3,315,Trousers,Pleated,L,green,47,24,2021-03-01,Senior
Beckie Nasey,Genderfluid,61,Evastad,South Australia,2021-03-11,2021-04-04,4013,94,1,94,Trousers,Cords,S,yellow,68,24,2021-03-01,Senior
Beckie Nasey,Genderfluid,61,Evastad,South Australia,2021-03-11,2021-04-04,4014,105,1,105,Trousers,Pleated,S,red,78,24,2021-03-01,Senior
Beckie Nasey,Genderfluid,61,Evastad,South Australia,2021-03-11,2021-04-04,4015,96,1,96,Shirt,Oxford Cloth,M,green,60,24,2021-03-01,Senior
Angie O Mullen,Male,42,North Gracetown,Northern Territory,2021-09-02,2021-09-06,499,113,2,226,Jacket,Parka,M,blue,54,4,2021-09-01,Middle Aged
Angie O Mullen,Male,42,North Gracetown,Northern Territory,2021-09-02,2021-09-06,500,117,1,117,Jacket,Shearling,L,yellow,58,4,2021-09-01,Middle Aged
Angie O Mullen,Male,42,North Gracetown,Northern Territory,2021-09-02,2021-09-06,501,94,1,94,Trousers,Cords,S,green,78,4,2021-09-01,Middle Aged
Angie O Mullen,Male,42,North Gracetown,Northern Territory,2021-09-02,2021-09-06,502,102,1,102,Trousers,Cargo Pants,XL,blue,57,4,2021-09-01,Middle Aged
Angie O Mullen,Male,42,North Gracetown,Northern Territory,2021-09-02,2021-09-06,503,93,3,279,Jacket,Coach,M,green,63,4,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2070,91,3,273,Shirt,Linen,L,violet,70,27,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2071,100,2,200,Jacket,Bomber,XS,red,76,27,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2072,97,1,97,Trousers,Slim-Fit,L,green,43,27,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2073,106,2,212,Trousers,Wool,S,orange,59,27,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2074,90,3,270,Trousers,Relaxed Leg,M,orange,74,27,2021-09-01,Middle Aged
Gerri McCarle,Female,54,Cameronport,South Australia,2021-09-14,2021-10-11,2075,105,1,105,Trousers,Pleated,XL,blue,55,27,2021-09-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-09-30,2021-10-23,4737,93,3,279,Trousers,Joggers,XL,orange,44,23,2021-09-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-09-30,2021-10-23,4738,93,3,279,Jacket,Coach,M,green,63,23,2021-09-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-09-30,2021-10-23,4739,93,1,93,Jacket,Coach,S,red,76,23,2021-09-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-09-30,2021-10-23,4740,91,1,91,Shirt,Linen,S,yellow,60,23,2021-09-01,Middle Aged
Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-09-30,2021-10-23,4741,91,1,91,Shirt,Linen,XL,yellow,54,23,2021-09-01,Middle Aged
Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,2021-06-09,2021-06-10,4705,113,1,113,Trousers,Chinos,M,indigo,64,1,2021-06-01,Senior
Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,2021-06-09,2021-06-10,4706,98,1,98,Shirt,Camp Collared,M,green,41,1,2021-06-01,Senior
Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,2021-06-09,2021-06-10,4707,94,3,282,Shirt,Henley,L,violet,51,1,2021-06-01,Senior
Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,2021-06-09,2021-06-10,4708,95,2,190,Shirt,Polo,S,orange,78,1,2021-06-01,Senior
Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,2021-06-09,2021-06-10,4709,93,2,186,Jacket,Coach,S,green,60,1,2021-06-01,Senior
Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,2021-06-02,2021-06-09,2748,105,3,315,Shirt,Cuban Collar,S,orange,50,7,2021-06-01,Senior
Zebulon Rousel,Agender,62,Hamishview,New South Wales,2021-03-16,2021-04-09,2280,118,2,236,Shirt,Flannel,M,blue,73,24,2021-03-01,Senior
Zebulon Rousel,Agender,62,Hamishview,New South Wales,2021-03-16,2021-04-09,2281,106,3,318,Trousers,Wool,S,orange,59,24,2021-03-01,Senior
Zebulon Rousel,Agender,62,Hamishview,New South Wales,2021-03-16,2021-04-09,2282,119,1,119,Jacket,Trench Coat,XL,indigo,64,24,2021-03-01,Senior
Zebulon Rousel,Agender,62,Hamishview,New South Wales,2021-03-16,2021-04-09,2283,118,3,354,Jacket,Puffer,S,red,62,24,2021-03-01,Senior
Zebulon Rousel,Agender,62,Hamishview,New South Wales,2021-03-16,2021-04-09,2284,113,3,339,Trousers,Chinos,XL,blue,48,24,2021-03-01,Senior
Atlante Dissman,Male,37,Abbeyshire,South Australia,2021-01-14,2021-01-24,694,106,1,106,Shirt,Chambray,L,red,44,10,2021-01-01,Middle Aged
Atlante Dissman,Male,37,Abbeyshire,South Australia,2021-01-14,2021-01-24,695,91,3,273,Jacket,Pullover,XL,orange,69,10,2021-01-01,Middle Aged
Atlante Dissman,Male,37,Abbeyshire,South Australia,2021-01-14,2021-01-24,696,105,3,315,Trousers,Pleated,XL,blue,55,10,2021-01-01,Middle Aged
Atlante Dissman,Male,37,Abbeyshire,South Australia,2021-01-14,2021-01-24,697,106,3,318,Shirt,Chambray,XS,yellow,57,10,2021-01-01,Middle Aged
Lori Briars,Male,61,Annaton,South Australia,2021-08-03,2021-08-17,1075,117,3,351,Jacket,Shearling,XL,green,51,14,2021-08-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-08-03,2021-08-17,1076,109,2,218,Shirt,Mandarin Collar,L,violet,54,14,2021-08-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-08-03,2021-08-17,1077,119,3,357,Shirt,Casual Slim Fit,S,violet,50,14,2021-08-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-08-03,2021-08-17,1078,119,1,119,Jacket,Trench Coat,XS,red,78,14,2021-08-01,Senior
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3339,102,2,204,Jacket,Windbreaker,XL,violet,54,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3340,106,3,318,Trousers,Wool,L,violet,61,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3341,94,2,188,Trousers,Cords,S,orange,59,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3342,102,2,204,Trousers,Cargo Pants,XL,indigo,64,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3343,112,1,112,Jacket,Cardigan,L,violet,66,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3344,96,2,192,Trousers,Drawstring,L,indigo,77,14,2021-02-01,Middle Aged
Meade Yglesia,Genderfluid,54,New Masonport,Northern Territory,2021-02-05,2021-02-19,3345,115,2,230,Trousers,Cropped,XL,violet,64,14,2021-02-01,Middle Aged
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-10-23,2021-11-09,2223,96,3,288,Trousers,Drawstring,L,yellow,68,17,2021-10-01,Young
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-10-23,2021-11-09,2224,115,2,230,Trousers,Cropped,XL,orange,61,17,2021-10-01,Young
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-10-23,2021-11-09,2225,107,1,107,Jacket,Denim,XS,orange,60,17,2021-10-01,Young
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-10-23,2021-11-09,2226,99,1,99,Trousers,High-Waisted,M,blue,52,17,2021-10-01,Young
Leandra Derks,Polygender,63,Hermistonberg,Western Australia,2021-08-02,2021-08-17,4020,115,2,230,Trousers,Cropped,XS,red,75,15,2021-08-01,Senior
Leandra Derks,Polygender,63,Hermistonberg,Western Australia,2021-08-02,2021-08-17,4021,97,2,194,Trousers,Slim-Fit,XS,green,74,15,2021-08-01,Senior
Leandra Derks,Polygender,63,Hermistonberg,Western Australia,2021-08-02,2021-08-17,4022,91,3,273,Shirt,Linen,M,yellow,59,15,2021-08-01,Senior
